,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_km,Time_Differece_in_minutes
16211,33.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,4.610367445745056,15.0
16212,28.0,4.6,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,21,4.544211841489953,15.0
16213,37.0,4.7,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,19,1.5523608800116515,15.0
16214,36.0,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,15,14.15280068944862,1332.50000002
16215,36.0,4.1,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,33,7.601304456856061,10.0
16216,22.0,5.0,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,25,6.210141144622586,15.0
16217,21.0,4.9,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,24,9.315069177421892,1269.99999998
16218,36.0,3.7,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,31,10.60258238247256,-1375.0
16219,25.0,4.7,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Urban,22,19.659494006263994,-60.0
16220,27.0,4.8,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,4.717601092054723,10.0
16221,25.0,4.9,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,29,7.760937776419092,5.0
16223,23.0,5.0,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,26,20.25304812543042,5.0
16224,30.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,1.5367158933394087,15.0
16225,26.0,4.7,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,16,16.41281017631183,-1249.99999998
16226,36.0,4.6,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,8.938685874463816,5.0
16227,29.0,4.8,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,10.757499697083244,15.0
16228,36.0,4.6,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,18,17.07649014379466,5.0
16229,35.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,27,1.4895293820617894,-564.99999998
16230,24.0,4.9,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,15,1.5125746930783428,-502.5
16231,30.0,4.7,Fog,Low,2,Snack,motorcycle,0.0,No,Urban,18,2.979750394372844,15.0
16232,30.0,5.0,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,29,6.29013467763468,10.0
16233,24.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,20.831323891911104,5.0
16234,21.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,16.825674553493343,5.0
16235,24.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,9.220397882984718,-1082.49999998
16236,21.0,4.7,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,28,13.787860239172549,10.0
16237,36.0,4.7,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,18,9.192333207689474,10.0
16238,38.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,23,7.762092914972186,15.0
16239,32.0,4.7,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,30,4.560903158461034,15.0
16240,21.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,3.061134013686177,-627.50000002
16241,22.0,4.8,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,1.4651613615197694,5.0
16242,22.0,4.5,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,19,20.85246332426527,5.0
16243,35.0,4.2,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,34,19.91643253383936,10.0
16244,21.0,4.7,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,22,13.789630729980562,5.0
16245,22.0,5.0,Sandstorms,Jam,2,Meal,scooter,0.0,No,Urban,22,7.601614738321588,1274.99999998
16246,34.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,36,13.612393202818852,-1197.5
16247,29.0,4.7,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,32,7.562980271914233,1269.99999998
16248,27.0,4.9,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,34,3.060475538709063,-685.0
16249,20.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37,16.606287778359242,15.0
16250,23.0,4.6,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,1.5545625412407005,532.5
16251,25.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,15,9.220881802736846,5.0
16252,31.0,4.0,Cloudy,Medium,2,Buffet,scooter,2.0,No,Metropolitian,40,16.41201262107611,5.0
16253,27.0,4.6,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,14,9.080676816810891,10.0
16254,28.0,4.8,Windy,Jam,2,Buffet,motorcycle,1.0,No,Urban,11,9.121874253616898,10.0
16255,38.0,4.6,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,18,1.5203488928264928,15.0
16256,30.0,4.7,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,18,3.145067434621583,579.99999998
16257,35.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,37,11.916994721599236,-1375.0
16258,35.0,4.9,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,7.761498257466441,5.0
16260,39.0,4.6,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27,13.392612276663236,-1307.50000002
16261,36.0,4.5,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,25,6.29013467763468,5.0
16262,25.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,22,20.25510293833981,15.0
16263,31.0,4.7,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,20,10.881731319465793,15.0
16264,30.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,23,3.040641621538495,5.0
16265,25.0,4.6,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,9.263231656574526,5.0
16266,24.0,4.6,Cloudy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,11,3.059402876820984,10.0
16267,31.0,4.3,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,35,19.88701283582688,15.0
16268,31.0,4.5,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25,7.720586657032256,10.0
16269,38.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,43,16.72253446733555,-1202.5
16270,31.0,5.0,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,4.561267998364189,5.0
16271,37.0,4.9,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,13.184333425018211,5.0
16272,22.0,5.0,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,14,9.178605957040862,5.0
16273,35.0,4.7,Sunny,High,0,Snack,motorcycle,0.0,No,Urban,28,6.146925931738805,15.0
16274,35.0,5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,17.078934089494954,15.0
16275,28.0,4.9,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,12.434914295120448,15.0
16276,20.0,3.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,7.562921044749782,5.0
16277,30.0,4.8,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,7.760928146685043,1040.0
16278,21.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15,3.109024397229972,15.0
16279,20.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,19.975632175541914,15.0
16280,23.0,4.7,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,22,12.43523852372965,5.0
16281,26.0,4.4,Fog,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,37,12.16145053143676,5.0
16282,26.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,4.588360239493078,5.0
16283,32.0,4.7,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,24,17.29786575291325,10.0
16284,37.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,4.6576255671472415,10.0
16285,24.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,16,2.976570182999729,522.5
16286,39.0,4.8,Cloudy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,38,19.395184495163445,10.0
16287,33.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,1.572533729286321,5.0
16288,30.0,4.5,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,4.537640130462668,10.0
16289,25.0,4.9,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,11,3.145067434621583,5.0
16290,35.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,3.0734222587643045,15.0
16291,21.0,4.7,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,20,10.641103649666686,5.0
16292,30.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,3.064676862169093,522.5
16293,25.0,4.9,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,16,16.385047886584577,15.0
16294,32.0,4.8,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,16,4.528183776759067,10.0
16295,38.0,4.5,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,7.342983872895803,5.0
16296,36.0,4.8,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,16,10.563519849475314,-1307.50000002
16297,28.0,4.8,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,19.359307695550992,15.0
16298,31.0,4.8,Sandstorms,High,1,Buffet,scooter,1.0,No,Metropolitian,26,3.029559739500528,5.0
16299,31.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,13.62097358455405,-1135.00000002
16300,30.0,5.0,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Semi-Urban,47,20.20642094372373,5.0
16301,20.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,13,1.5369139896079702,5.0
16302,33.0,5.0,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,25,3.1212605123333854,5.0
16303,29.0,4.8,Sunny,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,14,10.865464603780389,15.0
16304,37.0,4.9,Sunny,Low,2,Snack,motorcycle,0.0,No,Urban,21,10.881731319465793,10.0
16305,38.0,4.7,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,19.659373527443684,10.0
16306,37.0,4.9,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,10.586888296813116,10.0
16307,24.0,4.3,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,31,9.326725258722025,5.0
16308,35.0,4.9,Stormy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,34,9.17624749258827,15.0
16309,34.0,4.8,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,30,6.11924534302912,10.0
16310,25.0,4.3,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,53,6.209141643213009,5.0
16311,30.0,4.7,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,18,5.958759869151131,10.0
16313,24.0,4.8,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,40,13.893571826472355,5.0
16314,34.0,4.3,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,31,9.19295116708344,5.0
16315,38.0,4.7,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,1.5126000890232916,10.0
16316,34.0,4.4,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,49,10.7555029596215,15.0
16318,27.0,5.0,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,36,12.48470710194412,-1082.49999998
16319,33.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,32,7.763161028493024,5.0
16320,29.0,4.8,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,17,11.914594077317576,-60.0
16321,37.0,4.8,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,9.32728515796102,-60.0
16322,24.0,4.4,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,49,4.717601092054723,5.0
16323,35.0,4.6,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28,7.862668167410368,15.0
16324,37.0,4.8,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,9.31403062822802,15.0
16325,27.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,4.657651549280329,10.0
16326,24.0,4.8,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,1.532276469519439,15.0
16327,25.0,4.7,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Urban,15,17.07649014379466,5.0
16328,32.0,4.0,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,37,6.037544630194255,877.5
16329,26.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,3.073782598017619,10.0
16330,24.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,8.940047176804278,1097.49999998
16331,30.0,4.9,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,6.050551152462876,10.0
16332,33.0,3.7,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,37,12.160999124282084,5.0
16333,32.0,4.8,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,9.219905581616992,5.0
16334,39.0,4.9,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,13.48126186582308,5.0
16335,30.0,4.6,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,29,6.040113680144922,5.0
16336,22.0,4.7,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,28,9.219783818326418,15.0
16338,38.0,4.6,Sunny,High,1,Snack,scooter,0.0,No,Metropolitian,19,3.025377321543807,5.0
16339,22.0,4.3,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,39,11.9165950600701,-1030.0
16340,26.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,12.234645517155798,-60.0
16341,37.0,4.6,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,26,7.60136893811491,15.0
16342,26.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,15,19.975741216257436,5.0
16343,34.0,4.7,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,18,7.862668167410368,5.0
16344,26.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,19,19.975808791439345,-1020.0
16345,25.0,4.6,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,24,6.037440799484659,757.49999998
16346,24.0,5.0,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,19,3.064676862169093,15.0
16347,25.0,4.6,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,18,3.0644638558352577,-569.99999998
16348,21.0,4.7,Cloudy,Medium,2,Drinks,electric_scooter,2.0,No,Metropolitian,34,19.894269594418525,15.0
16349,36.0,4.5,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,3.058697313879674,10.0
16350,30.0,4.6,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,26,17.076492495612452,-60.0
16351,34.0,5.0,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,17,3.064398872055142,5.0
16352,34.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34,1.5524148945455951,5.0
16353,21.0,4.7,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,26,12.116939023592712,5.0
16354,24.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,9.220550607824231,5.0
16355,33.0,5.0,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,6.210605364096597,10.0
16356,36.0,4.6,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,18,6.037440799484659,-967.50000002
16357,29.0,4.0,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,17.29786575291325,5.0
16358,21.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,34,19.88701283582688,5.0
16359,30.0,3.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35,10.416963824321584,5.0
16360,39.0,4.4,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,33,12.162115936702182,10.0
16361,24.0,4.6,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,23,9.22041869455818,15.0
16362,20.0,4.9,Fog,Medium,2,Buffet,scooter,0.0,No,Metropolitian,16,7.573429885020108,15.0
16363,24.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,12,20.179033045443177,10.0
16364,32.0,4.4,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,41,10.86883819011362,5.0
16365,23.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,19,20.44292976252901,-1145.00000002
16366,26.0,4.6,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,9.121796528794311,1160.00000002
16367,36.0,4.6,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,48,6.058680731793219,15.0
16368,26.0,4.9,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19,16.647306920122766,10.0
16369,22.0,5.0,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,16,1.5544659606035225,10.0
16370,38.0,5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,12.580267822400964,10.0
16371,28.0,4.8,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,7.684129284114673,5.0
16372,32.0,4.4,Sandstorms,Medium,1,Meal,scooter,0.0,No,Metropolitian,31,4.717601092054723,10.0
16373,21.0,4.6,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,20,10.5864846162781,15.0
16374,30.0,4.5,Fog,Low,1,Snack,motorcycle,2.0,No,Metropolitian,39,16.660108123693192,10.0
16375,37.0,4.9,Windy,Jam,1,Drinks,motorcycle,1.0,No,Urban,25,10.590448391072323,5.0
16376,22.0,4.7,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,7.790336733567704,10.0
16377,36.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,26,3.1089751947120248,15.0
16378,27.0,5.0,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,16,3.025345653222032,5.0
16379,27.0,4.9,Fog,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,6.242510272007538,5.0
16380,21.0,4.9,Fog,Low,1,Drinks,scooter,0.0,No,Urban,25,20.206226468830582,10.0
16381,34.0,4.5,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,24,9.07462863182012,15.0
16382,24.0,4.7,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,27,16.787820514671505,-60.0
16383,26.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Semi-Urban,47,13.970556078644911,5.0
16384,20.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20.286769465746783,5.0
16385,27.0,4.9,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,12,3.116455382882508,15.0
16386,25.0,4.7,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29,12.43553817483687,15.0
16387,28.0,4.8,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Urban,28,7.762480218802449,5.0
16388,24.0,4.6,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,11,1.5527578022548725,5.0
16389,29.0,4.1,Cloudy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,34,13.970572124439776,15.0
16390,28.0,5.0,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,32,12.463937409087931,10.0
16391,21.0,4.7,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,4.528183776759067,10.0
16392,38.0,4.5,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Urban,15,4.674174529063472,15.0
16393,30.0,4.8,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,38,13.612154686696366,5.0
16394,23.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Urban,14,16.85208641567295,15.0
16395,21.0,4.7,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,14,4.657127681974745,15.0
16396,25.0,4.5,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,16,3.145067434621583,15.0
16397,33.0,5.0,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,6.217851597564986,15.0
16398,32.0,4.7,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,27,13.680927409309072,5.0
16399,20.0,4.5,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,10.867421265092352,1107.49999998
16400,34.0,4.8,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,26,4.610613705052655,10.0
16401,38.0,4.7,Fog,Low,1,Meal,scooter,1.0,No,Urban,30,20.85251350342696,15.0
16402,30.0,4.9,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,30,6.050486021641428,15.0
16403,31.0,4.5,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,39,12.435401342193114,5.0
16404,27.0,4.9,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,17,1.5322015943257514,15.0
16405,37.0,5.0,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,6.147194518583352,-914.99999998
16406,38.0,4.7,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,1.489777721651655,5.0
16407,26.0,4.5,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,20.831491003915637,5.0
16408,37.0,4.7,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,25,4.5967456266495255,15.0
16409,35.0,4.6,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,22,4.469351491411031,15.0
16410,38.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,10.586595268060286,15.0
16411,27.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,16.901828274275406,5.0
16412,20.0,4.2,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,27,1.5581570033504797,-617.50000002
16413,29.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,12,9.327055824816654,10.0
16414,27.0,4.8,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Urban,10,20.287264795753718,15.0
16415,38.0,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,43,6.232393050016768,5.0
16416,27.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,9.31403062822802,5.0
16417,35.0,4.3,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,43,13.58258356489648,10.0
16418,32.0,4.4,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,50,10.906065218662736,15.0
16419,22.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,4.528158738548494,5.0
16420,28.0,4.2,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,38,17.137407700371956,15.0
16421,37.0,4.6,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,27,10.42729940099495,10.0
16422,34.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,26,17.076712975302453,15.0
16423,30.0,4.8,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,12.350300915304103,5.0
16424,26.0,4.5,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21,7.64610474832152,5.0
16425,30.0,5.0,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,7.546817179242812,5.0
16426,34.0,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,3.029512751162419,5.0
16427,39.0,4.8,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Urban,25,13.830016226508704,5.0
16428,39.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,4.469606139374459,1160.00000002
16429,35.0,4.8,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,42,20.205786629218007,15.0
16430,37.0,4.9,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,30,17.09799793130139,10.0
16431,26.0,4.9,Stormy,High,1,Meal,motorcycle,0.0,No,Metropolitian,12,3.029535415543084,5.0
16432,35.0,4.4,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36,12.074224380435524,15.0
16433,37.0,4.6,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Urban,18,6.29013467763468,10.0
16434,31.0,4.5,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,29,6.210607623190057,5.0
16435,27.0,4.8,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,15,4.610035602260694,-1307.50000002
16436,38.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,7.490186773135625,15.0
16437,33.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,9.056004306816446,1222.5
16438,38.0,4.9,Windy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,51,19.88498909391697,-1135.00000002
16439,34.0,4.0,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,31,6.037116126732456,982.50000002
16440,22.0,4.8,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,23,4.596336792438924,5.0
16441,27.0,5.0,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,18,4.610390241501909,5.0
16442,30.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,8.789760927394884,15.0
16444,28.0,4.5,Windy,High,1,Buffet,scooter,1.0,No,Urban,13,3.0643356747968533,15.0
16445,37.0,4.6,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,17,7.562491288861812,10.0
16446,38.0,4.5,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,27,4.544230975252655,5.0
16447,22.0,5.0,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,21,10.880951367269883,10.0
16448,23.0,4.9,Fog,Jam,1,Snack,scooter,1.0,No,Urban,24,7.601614738321588,5.0
16450,36.0,5.0,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,17,7.683782781592616,5.0
16451,39.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Urban,26,1.5544659606035225,-512.5
16452,37.0,4.6,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,27,7.547357671334388,15.0
16453,36.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,7.79036212453358,15.0
16454,25.0,4.8,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,4.717601092054723,1269.99999998
16455,20.0,4.8,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,4.663544352411129,15.0
